YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1985,297.9298170286676,271.29316115935694,293.6291859158375,296.69575885422404,294.8059614197115,294.1152153705055,272.80647764949106,278.11760621989686,294.12878741908867,281.78409483507335,285.8698405551172,286.7761176823792
1986,298.03515649836606,271.8885685951971,293.53423650000383,296.84063570115256,294.7530180906391,294.61034424888015,273.64976476993405,278.9036350260509,294.7073230918752,282.2516883616485,286.311932640718,286.9806492468228
1987,297.8900427136672,272.302736673729,293.9751572052735,296.99128848404564,294.5872146575306,294.84725664067076,273.493187439574,279.1419187433682,294.4519639663013,281.4926080158106,286.4172699256829,287.11591874601464
1988,298.23771517267977,271.2868062453273,293.5812219853542,297.42767935994186,295.1002920254984,295.01980561871824,273.17965779571324,279.1947537444837,294.5800404329987,280.7236174938891,286.3099749467342,287.1583269576902
1989,298.4366504708393,271.0091581321167,294.03977948294926,297.3834650560286,295.1475050634792,295.1958179458546,273.53451616013643,280.15177759589045,295.28146279698143,281.3501910132885,286.50919391678167,287.27492118576544
1990,298.47853513298526,271.6232565878207,294.51462282674566,297.68593311185174,295.4557183595487,295.2235517464529,273.59099205860764,279.62810214610585,295.23625409350416,282.6949260523937,286.7463319539091,287.32912670280524
1991,298.38987015837085,271.0715058361591,293.8498968499817,297.2690751387022,294.8319435786963,294.98083119292465,273.1309170754134,279.68261592785166,295.04155546673354,281.688020873817,286.33798158762073,287.0854441790907
1992,298.1089000980288,271.2078946878618,294.0941638424594,297.1131758007338,294.4441177403575,294.8165310487108,272.862759984664,279.05837072863795,294.66019842204236,281.49976371988714,286.1729887449883,287.01810857459054
1993,298.5772021707604,271.78544246389936,294.48896744011205,297.46961982064755,294.88565162043886,295.15750958902686,273.8230769324663,279.28877955523456,294.90754028756953,281.4746198894031,286.6371439490855,287.2575427235429
1994,298.6358803048745,270.6687163387756,294.39397856147906,297.6870368904773,295.4754772951951,295.36613352560795,273.41754623261255,279.41176294233156,295.3665186196202,280.9547986203949,286.49538988485733,287.2136583181449
1995,298.54033482119627,270.8028125695618,294.33674311127146,297.64413023869275,295.4515021100757,295.1987011695806,273.0599150105015,279.39257962714345,295.1517700504134,280.72696208771623,286.39784050158664,287.1188191386055
1996,298.40303105083643,272.27176992039625,294.07800451047586,297.33195216408114,295.7931005863774,294.9371505498908,272.99126524165376,279.99152883231335,295.333154964638,282.21006566978605,286.6300118370263,287.22108266726866
1997,298.6500218013818,271.6477126053657,294.21470575258024,297.61447466974425,294.74036910093434,295.27851828279444,273.0520162398152,279.4614736664244,294.9893060772286,282.08168842567306,286.5676688758042,287.41037493409215
